Track,Artist,Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre,Loudness_dB
Memory Song (Hello Hello) - 2006 Remaster,Robert Plant,1993,321000,4,0.4686234817813765,0.732706592026067,2,0.8301918057914579,1,0.03178947368421053,0.02078214937966805,0.0002998986828774063,0.11956079707198047,0.5348837209302326,148.065,22,Rock,-7.279
Central Two-O-Nine,Robert Plant,2010,168000,4,0.5981781376518218,0.5985593385859658,7,0.8482124363063922,1,0.027052631578947366,0.17068189827499827,0.01165146909827761,0.15819438796258642,0.5419615773508595,89.053,23,Rock,-6.409
"Beneath,Between & Behind",Rush,1975,181000,4,0.4898785425101214,0.8548406585909353,2,0.8123161688553793,1,0.05052631578947368,0.016063269139828452,0.00012968591691995946,0.3757625050833672,0.6764408493427705,113.201,35,Rock,-8.142
Overture - Live,Rush,1976,271000,4,0.20445344129554657,0.9209131864047165,11,0.8207050830606073,0,0.09621052631578947,0.0014648609084948882,0.5876393110435664,0.9267995119967467,0.33367037411526795,135.096,26,Rock,-7.737
The Trees,Rush,1978,282000,5,0.45040485829959515,0.7216945040571034,2,0.7728364886697875,1,0.04126315789473684,0.17570198363652975,0.004093211752786222,0.17649450996339974,0.3316481294236603,135.742,46,Rock,-10.048
Red Sector A,Rush,1984,309000,4,0.6285425101214575,0.8147967023401588,9,0.812523302539459,0,0.035263157894736843,0.011243987192758226,0.0006778115501519757,0.11854412362749084,0.5106167846309404,114.61,41,Rock,-8.132
Force Ten,Rush,1987,271000,4,0.43724696356275305,0.9169087907796388,2,0.8283690293715564,1,0.08421052631578947,0.1586336934073227,0.003748733535967579,0.04351362342415616,0.3427704752275026,169.156,38,Rock,-7.367
Mission,Rush,1987,315000,4,0.49898785425101216,0.8568428564034741,2,0.8161688553792618,1,0.053157894736842105,0.08995892566157196,0.001529888551165147,0.18971126474176495,0.34074823053589487,140.13,32,Rock,-7.956
Time Stand Still,Rush,1987,308000,4,0.5354251012145749,0.9379318678112966,4,0.8187373130618502,1,0.04842105263157894,0.04317173009209849,0.030597771023302942,0.3259455063033754,0.6177957532861477,138.292,51,Rock,-7.832
The Main Monkey Business - Instrumental,Rush,2007,361000,4,0.4534412955465587,0.9209131864047165,9,0.9022743278511952,0,0.04621052631578947,4.277112728024828e-05,0.8145896656534956,0.16632777551850345,0.6086956521739131,82.514,27,Rock,-3.799
Persuasion,Santana,1969,152000,4,0.4109311740890689,0.7517274712451858,3,0.7137205352334397,0,0.05778947368421052,0.11746899344276451,0.3829787234042554,0.25071167141114276,0.5662285136501517,130.262,30,Rock,-12.902
El Nicoya,Santana,1970,89000,4,0.5526315789473685,0.6225857123364317,10,0.6244252040266789,0,0.1926315789473684,0.476907105328419,0.800405268490375,0.05998373322488817,0.35490394337714865,146.253,35,Rock,-17.213
Incident at Neshabur,Santana,1970,297000,4,0.4291497975708502,0.6586252729621306,0,0.7375616222710137,1,0.037789473684210526,0.4608428321715183,0.9088145896656535,0.09211061407076046,0.4994944388270981,136.018,39,Rock,-11.751
Everybody's Everything,Santana,1971,210000,4,0.5253036437246964,0.9008912082793282,5,0.7907949790794979,1,0.05884210526315789,0.018472910113363567,0.0006869300911854103,0.08062220414802765,0.7017189079878665,138.155,33,Rock,-9.181
Waves Within,Santana,1972,233000,3,0.3208502024291498,0.5995604374922352,9,0.6541074609553006,0,0.03694736842105263,0.020179739136284274,0.8713272543059778,0.8474989833265555,0.46410515672396363,104.936,31,Rock,-15.78
Try a Little Harder,Santana,1976,303000,4,0.7155870445344129,0.8558417574972047,7,0.7386594307966362,1,0.03368421052631579,0.5612445394021481,0.04670719351570416,0.4052460349735665,0.9524772497472194,109.914,14,Rock,-11.698
Stand Up,Santana,1979,242000,4,0.6933198380566802,0.6906604379627517,2,0.7290691412237458,0,0.0351578947368421,0.054818328130851544,0.004437689969604864,0.07004880032533549,0.9322548028311426,131.148,17,Rock,-12.161
She Can't Let Go,Santana,1987,287000,4,0.5617408906882592,0.5705285692104222,9,0.713492688180952,0,0.034105263157894736,0.16967788120269198,0.0039007092198581565,0.021756811712078078,0.6946410515672398,133.514,14,Rock,-12.913
Hoy Es Adios (feat. Alejandro Lerner),Santana,2002,277000,4,0.5263157894736842,0.7026736248379846,9,0.8641617299805294,0,0.03905263157894737,0.3313246298440059,5.2887537993920975e-05,0.5099633997559984,0.7290192113245703,180.129,31,Rock,-5.639
Nothing At All (feat. Musiq),Santana,2002,268000,4,0.5384615384615385,0.6436087893680894,7,0.8351630142093708,0,0.0671578947368421,0.10341275443047634,0.0,0.11244408296055305,0.2103134479271992,171.922,38,Rock,-7.039
Just Feel Better (feat. Steven Tyler),Santana,2005,252000,4,0.4423076923076923,0.8678549443724376,0,0.8975309664857699,0,0.057473684210526316,0.13353326659966527,0.0,0.08560390402602684,0.4833164812942366,160.133,42,Rock,-4.028
Never the Same Again,Santana,2012,301000,4,0.46153846153846156,0.7527285701514552,9,0.8643895770330171,1,0.04242105263157895,0.09216776322064582,0.06210739614994935,0.0931272875152501,0.4560161779575329,171.899,12,Rock,-5.628
Iron Lion Zion (feat. Ziggy Marley & ChocQuibTown),Santana,2014,270000,4,0.6629554655870445,0.698669229212907,11,0.8782468204979494,0,0.03557894736842105,0.00045180768253783396,0.0009402228976697063,0.7204148027653517,0.6855409504550052,141.979,26,Rock,-4.959
America For Sale (feat. Kirk Hammett & Mark Osegueda),Santana,2021,373000,4,0.31983805668016196,0.953949450311607,7,0.9392062637226066,1,0.1336842105263158,0.0032520112972000974,0.011246200607902736,0.1378609190727938,0.32052578361981804,81.115,18,Rock,-2.016
Hell Cat,Scorpions,1976,175000,4,0.5303643724696356,0.7597362624953411,5,0.7030738638717429,0,0.06536842105263158,0.0006495990457821745,2.958459979736576e-05,0.3300122000813339,0.7846309403437817,119.253,23,Rock,-13.416
I've Got to Be Free (2015 - Remaster),Scorpions,1977,245000,4,0.38866396761133604,0.851837361872127,1,0.8959567504867642,1,0.10042105263157894,0.00562149158784296,0.00032826747720364745,0.05022366815778772,0.7836198179979779,148.667,25,Rock,-4.104
Can't Live Without You,Scorpions,1982,227000,4,0.5060728744939271,0.851837361872127,9,0.7784498115083476,0,0.07705263157894736,0.03383437131964992,0.0016312056737588655,0.04666531110207401,0.6450960566228514,151.785,43,Rock,-9.777
The Same Thrill,Scorpions,1984,211000,4,0.2550607287449393,0.9339274721862189,9,0.7446455942665396,1,0.11052631578947368,0.0010732942502954322,0.001296859169199595,0.38897925986173243,0.12032355915065723,120.487,30,Rock,-11.409
Hit Between The Eyes,Scorpions,1990,272000,4,0.3643724696356275,0.9469417579677212,7,0.8045900824392063,1,0.06063157894736842,0.0003514059753072042,0.009361702127659575,0.1063440422936153,0.552072800808898,171.484,40,Rock,-8.515
Someone To Touch,Scorpions,1993,268000,4,0.5293522267206477,0.98298131859342,0,0.9063755747959734,1,0.06494736842105263,0.00019377529495511543,0.8186423505572443,0.3493289955266369,0.6157735085945399,144.087,23,Rock,-3.601
Deep And Dark,Scorpions,2004,217000,4,0.5253036437246964,0.9028934060918671,8,0.8770040183934712,1,0.05578947368421052,4.909643483577795e-05,0.07092198581560284,0.2151281008540057,0.29625884732052576,125.054,17,Rock,-5.019
Slave Me,Scorpions,2010,165000,4,0.3309716599190283,0.9199120874984471,7,0.9097932805832885,0,0.1031578947368421,0.021886568159204978,0.0005775075987841945,0.13074420496136638,0.39534883720930236,201.833,25,Rock,-3.436
Hard Rockin' the Place,Scorpions,2015,246000,4,0.5981781376518218,0.9239164831235247,2,0.8881270972285513,1,0.08494736842105262,0.00040662691428405053,0.2877406281661601,0.3127287515250102,0.5035389282103134,126.082,14,Rock,-4.482
Rock My Car,Scorpions,2015,200000,4,0.4696356275303644,0.9399340656238352,11,0.8949210820663657,1,0.058526315789473676,3.734943508979427e-05,0.2634245187436677,0.38999593330622206,0.5278058645096056,145.023,11,Rock,-4.154
When the Truth Is a Lie,Scorpions,2015,267000,4,0.37449392712550605,0.8608472520285517,1,0.8606611707195825,1,0.04610526315789473,0.0004106429825732757,0.0065450861195542045,0.2496949979666531,0.4115267947421638,176.046,9,Rock,-5.808
Shoot For Your Heart,Scorpions,2022,241000,4,0.4524291497975709,0.9889879120310364,0,0.9219520278387672,0,0.09905263157894736,0.0024086369564628074,0.004822695035460994,0.034465229768198456,0.4256825075834176,175.017,30,Rock,-2.849
When You Know (Where You Come From) - Acoustic Version,Scorpions,2022,224000,4,0.7034412955465587,0.32025384264306933,2,0.8417705787315134,0,0.033473684210526315,0.7931724831049028,0.0,0.07238714924766164,0.4914054600606673,147.992,29,Rock,-6.72
Bookends Theme,Simon And Garfunkel,1968,32000,4,0.4240890688259109,0.10601867670141515,9,0.2642404407804798,0,0.11263157894736842,0.9889558122046308,0.9422492401215806,0.09211061407076046,0.6268958543983822,142.262,45,Rock,-34.602
Keep the Customer Satisfied,Simon And Garfunkel,1970,155000,4,0.47874493927125505,0.7437186799950305,8,0.8344587596834998,1,0.048,0.11144489100892672,0.0,0.577063847092314,0.6289180990899899,135.624,45,Rock,-7.073
Song for the Asking,Simon And Garfunkel,1970,110000,3,0.30364372469635625,0.1350505449832281,11,0.572993910269688,1,0.03378947368421052,0.9106424805647396,0.013677811550151976,0.3777958519723465,0.435793731041456,152.945,42,Rock,-19.696
Cacophony,Simple Minds,1979,101000,4,0.7135627530364372,0.15807581982742458,4,0.7429056713202702,0,0.06347368421052631,0.7630519709357139,0.7102330293819655,0.0480886539243595,0.5722952477249746,120.199,19,Rock,-11.493
Celebrate,Simple Minds,1980,309000,4,0.6912955465587045,0.7086802182756011,2,0.8256348647417043,1,0.046421052631578946,0.5371481296667969,0.26038500506585616,0.03934526230174868,0.788675429726997,135.372,23,Rock,-7.499
20th Century Promised Land,Simple Minds,1981,295000,4,0.5374493927125507,0.8998901093730588,5,0.820228675587224,1,0.08442105263157894,0.010942782071066337,0.00014994934143870315,0.15209434729564864,0.7259858442871587,114.495,4,Rock,-7.76
Ghostrider - 2002 Digital Remaster,Simple Minds,1991,201000,4,0.5617408906882592,0.9869857142184977,9,0.8916276564894984,1,0.049473684210526316,0.13353326659966527,0.04083080040526849,0.26901179341195613,0.5015166835187058,138.248,19,Rock,-4.313
For Your Pleasure,Simple Minds,2001,248000,4,0.4888663967611336,0.2661945017045211,2,0.7447284477401716,1,0.029789473684210522,0.2008024104441872,0.04174265450861196,0.39304595363969097,0.08129423660262892,108.074,5,Rock,-11.405
This Is It,Simple Minds,2009,292000,4,0.49696356275303644,0.9309241754674107,0,0.8684701106093873,1,0.07589473684210525,0.09347298541464401,0.2948328267477204,0.29442862952419685,0.5278058645096056,120.028,10,Rock,-5.431
Blindfolded,Simple Minds,2014,323000,4,0.5566801619433199,0.8778659334351318,4,0.8632503417705788,0,0.04463157894736842,0.0020973916640478554,0.26545086119554206,0.6482309882065881,0.6117290192113246,122.001,28,Rock,-5.683
The American,Simple Minds,2016,269000,4,0.5799595141700404,0.7297032953072587,4,0.8248684701106095,1,0.028105263157894737,0.30923625425326734,1.2360688956433638e-05,0.1470109800732005,0.34479271991911026,120.02,14,Rock,-7.536
The Walls Came Down,Simple Minds,2022,235000,4,0.47773279352226716,0.9149065929671,7,0.8712249886076474,1,0.04757894736842105,0.0003935746923440687,0.007122593718338399,0.0931272875152501,0.5985844287158746,130.003,28,Rock,-5.298
Vision Thing,Simple Minds,2022,279000,4,0.5151821862348178,0.8488340651533188,11,0.8789303616554124,0,0.03263157894736842,0.00036245016310257344,0.009746707193515705,0.38897925986173243,0.1840242669362993,119.982,41,Rock,-4.926
Bodhisattva,Steely Dan,1973,316000,4,0.5495951417004049,0.81279450452762,0,0.755582252785948,1,0.0491578947368421,0.31024027132557364,0.13069908814589667,0.044835298901992685,0.8513650151668352,110.972,47,Rock,-10.881
Razor Boy,Steely Dan,1973,190000,4,0.6336032388663968,0.4343791179577823,2,0.7151083309167737,1,0.060315789473684205,0.8042166709002722,2.6139817629179332e-05,0.10126067507116714,0.5500505561172903,121.943,41,Rock,-12.835
Rose Darling,Steely Dan,1975,184000,4,0.7105263157894737,0.5615186790539977,2,0.7587513981523676,1,0.03294736842105263,0.34538086885629404,0.0,0.1653111020740138,0.7654196157735086,134.935,39,Rock,-10.728
Don't Take Me Alive,Steely Dan,1976,256000,4,0.6244939271255061,0.5444999976474176,7,0.7835867268735242,0,0.045578947368421045,0.4267062517131041,0.0009604863221884498,0.3330622204148028,0.6299292214357938,119.068,51,Rock,-9.529
Sign In Stranger,Steely Dan,1976,263000,4,0.6771255060728746,0.6516175806182447,0,0.8038444011765193,1,0.04536842105263158,0.18775018850420533,0.0025531914893617024,0.7854819032126882,0.9555106167846309,123.867,43,Rock,-8.551
Godwhacker,Steely Dan,2003,297000,4,0.8380566801619432,0.5384934042098011,5,0.7896350304486516,0,0.055368421052631574,0.1997983933718809,0.1094224924012158,0.06689711264741766,0.6582406471183013,120.082,38,Rock,-9.237
Green Book,Steely Dan,2003,355000,4,0.7904858299595142,0.32125494154933876,1,0.7916235138158167,1,0.04842105263157894,0.264055485999484,0.022998986828774066,0.08662057747051648,0.5399393326592519,95.104,25,Rock,-9.141
A Girl I Knew,Steppenwolf,1968,162000,4,0.5060728744939271,0.6656329653060165,5,0.7105513898670202,1,0.046315789473684206,0.2038144616611061,0.0022998986828774064,0.07157381049206994,0.4691607684529829,132.019,17,Rock,-13.055
Everybody's Next One,Steppenwolf,1968,180000,4,0.5151821862348178,0.7477230756201082,9,0.7430713782675339,1,0.0491578947368421,0.10843283979200784,0.006048632218844985,0.3300122000813339,0.5662285136501517,122.163,17,Rock,-11.485
Resurrection,Steppenwolf,1968,172000,4,0.47064777327935226,0.7317054931197976,2,0.7605120344670451,1,0.13578947368421052,0.3333326639886185,0.0027760891590678824,0.2090280601870679,0.8705763397371082,122.882,20,Rock,-10.643
The Pusher,Steppenwolf,1968,352000,4,0.48785425101214575,0.40234395295716113,0,0.7023696093458719,1,0.028421052631578944,0.1656618129134668,0.017122593718338398,0.06028873525823506,0.7290192113245703,81.502,49,Rock,-13.45
Fag,Steppenwolf,1969,193000,4,0.5991902834008097,0.8238065924965835,0,0.6421765607523096,1,0.048736842105263155,0.0954810195592566,0.7092198581560284,0.09617730784871899,0.3862487360970678,89.36,13,Rock,-16.356
Happy Birthday,Steppenwolf,1969,136000,4,0.3188259109311741,0.4904406567088693,2,0.7047309333443805,1,0.04189473684210526,0.4779111224007253,4.174265450861196e-06,0.30154534363562424,0.6076845298281092,142.797,11,Rock,-13.336
Black Pit,Steppenwolf,1971,231000,4,0.34716599190283404,0.521474722803221,11,0.6906251294585526,0,0.03147368421052631,0.05592274691038847,0.8936170212765958,0.0931272875152501,0.30535894843276035,150.167,15,Rock,-14.017
"The Gangster Is Back - Live In Hollywood,Florida/1971",Steve Miller Band,1971,155000,4,0.5151821862348178,0.8388230760906247,5,0.7624176643605783,1,0.4884210526315789,0.5030115492083829,9.635258358662614e-06,0.8363155754371696,0.6137512639029322,82.581,9,Rock,-10.551
Journey From Eden,Steve Miller Band,1972,405000,4,0.5587044534412956,0.26018790826690463,2,0.5832677410000415,0,0.025473684210526315,0.7570278685018761,0.08429584599797366,0.07431882879219195,0.7087967644084934,88.686,14,Rock,-19.2
The Lovin' Cup,Steve Miller Band,1973,130000,4,0.611336032388664,0.5475032943662258,9,0.8015245039148267,1,0.03136842105263158,0.6084333418005441,0.0001590678824721378,0.07675884505896706,0.7815975733063701,136.164,32,Rock,-8.663
The Window,Steve Miller Band,1976,256000,4,0.48582995951417,0.3743131835816176,9,0.6994075976635321,0,0.0368421052631579,0.10742882271970154,0.00011752786220871328,0.16327775518503454,0.37108190091001014,87.927,31,Rock,-13.593
Give It Up,Steve Miller Band,1982,217000,4,0.631578947368421,0.533487909678454,11,0.6971912672438793,1,0.03747368421052631,0.4066259102669782,0.0,0.32797885319235465,0.8473205257836198,124.23,29,Rock,-13.7
All Your Love (I Miss Loving),Steve Miller Band,1993,318000,4,0.7732793522267206,0.5765351626480387,1,0.8524586768300262,0,0.037789473684210526,0.5110436857868332,0.3606889564336373,0.06689711264741766,0.660262891809909,119.817,8,Rock,-6.204
Come On (Let The Good Times Roll),Steve Miller Band,2010,158000,4,0.5668016194331984,0.7567329657765329,11,0.8417291519946974,0,0.049368421052631575,0.08704727615188369,0.0002451874366767984,0.1104107360715738,0.8786653185035389,140.031,26,Rock,-6.722
Can't Be Satisfied,Steve Miller Band,2011,220000,4,0.6619433198380567,0.8448296695282411,0,0.8493723849372385,1,0.026947368421052633,0.015862465725367196,0.0007355623100303952,0.16836112240748272,0.9888776541961578,109.144,12,Rock,-6.353
Gate and Garden - 2016 Remaster,Stevie Nicks,1983,246000,4,0.638663967611336,0.6716395587436329,5,0.7669538920419239,1,0.03747368421052631,0.14457745439503453,0.00020668693009118542,0.09211061407076046,0.46410515672396363,124.184,22,Rock,-10.332
Nothing Ever Changes - 2016 Remaster,Stevie Nicks,1983,249000,4,0.6842105263157895,0.8378219771843552,7,0.8070964000165708,0,0.028736842105263158,0.20983856409494386,0.00723404255319149,0.03995526636844246,0.737108190091001,114.606,24,Rock,-8.394
