Song_ID,Track,Artist,Year,Duration,Time_Signature,Key,Mode,Key_String,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
14124,Where'd You Go,The Mighty Mighty Bosstones,2000,206800,4,2,1,D Maj,22,138.274,0.6868686868686869,0.5757575757575758,0.2727272727272727,-11.277,0.31313131313131315,0.35353535353535354,0.7575757575757576,0.13131313131313133,1.0,44,SKA
14125,Away From You,The O.C. Supertones,1998,278960,4,1,0,C#/Db min,12,174.859,0.35353535353535354,0.5454545454545454,0.7373737373737373,-6.071,0.6767676767676768,0.1919191919191919,0.26262626262626265,0.5252525252525253,0.6767676767676768,26,SKA
14126,Chase The Sun,The O.C. Supertones,1998,171160,4,1,0,C#/Db min,12,194.41,0.7272727272727273,0.9595959595959596,0.8383838383838383,-5.056,0.9292929292929293,0.45454545454545453,0.5858585858585859,0.13131313131313133,0.7575757575757576,19,SKA
14127,Supertones Strike Back,The O.C. Supertones,1999,161533,4,9,1,A Maj,23,97.176,0.37373737373737376,0.9696969696969697,0.98989898989899,-2.655,0.6060606060606061,0.2727272727272727,0.8080808080808081,0.5151515151515151,0.6060606060606061,32,SKA
14128,Unite,The O.C. Supertones,2000,187600,4,10,0,A#/Bb min,3,92.717,0.6262626262626263,0.7171717171717171,1.0,-2.355,0.8080808080808081,0.30303030303030304,0.8080808080808081,0.2222222222222222,0.898989898989899,23,SKA
14129,Return Of The Revolution,The O.C. Supertones,2002,266026,4,11,1,B Maj,13,92.035,0.7070707070707071,0.6767676767676768,0.898989898989899,-4.429,0.7474747474747475,0.31313131313131315,0.26262626262626265,0.9090909090909091,0.9494949494949495,15,SKA
14130,Girl Take It Easy,The Pietasters,1997,303520,4,7,1,G Maj,21,145.589,0.5858585858585859,0.5252525252525253,0.6464646464646465,-7.008,0.7878787878787878,0.797979797979798,0.797979797979798,0.1717171717171717,0.7474747474747475,26,SKA
14131,Out All Night,The Pietasters,1997,196733,4,0,1,C Maj,20,91.583,0.7171717171717171,0.7777777777777778,0.797979797979798,-5.499,0.797979797979798,0.030303030303030304,0.26262626262626265,0.06060606060606061,0.7575757575757576,40,SKA
14132,Maggie Mae,The Pietasters,1999,181360,4,0,1,C Maj,20,200.106,0.26262626262626265,0.8585858585858586,0.7373737373737373,-6.074,0.898989898989899,0.7777777777777778,0.7373737373737373,0.06060606060606061,0.7777777777777778,26,SKA
14133,Higher,The Pietasters,2001,285733,4,0,1,C Maj,20,143.435,0.9595959595959596,0.32323232323232326,0.7171717171717171,-6.336,0.5050505050505051,0.20202020202020202,0.45454545454545453,0.5656565656565656,0.8282828282828283,16,SKA
14134,Never Going to Drink Again,The Planet Smashers,2000,110160,4,1,1,C#/Db Maj,15,106.026,0.26262626262626265,0.9595959595959596,0.7575757575757576,-5.935,0.5353535353535354,0.0707070707070707,0.5252525252525253,0.8181818181818182,0.8585858585858586,0,SKA
14135,Unstoppable,The Planet Smashers,2000,188573,4,7,1,G Maj,21,167.965,0.5454545454545454,0.9191919191919192,0.8888888888888888,-4.516,0.46464646464646464,0.45454545454545453,0.26262626262626265,0.36363636363636365,0.9090909090909091,34,SKA
14136,Too Much Information,The Planet Smashers,2001,188733,4,5,1,F Maj,19,159.985,0.898989898989899,0.8080808080808081,0.6767676767676768,-6.653,0.41414141414141414,0.46464646464646464,0.5959595959595959,0.12121212121212122,1.0,30,SKA
14137,James Bond,The Selecter,1980,138386,4,11,1,B Maj,13,132.531,0.9797979797979798,0.47474747474747475,0.15151515151515152,-13.342,0.8080808080808081,0.43434343434343436,0.8585858585858586,0.0707070707070707,1.0,30,SKA
14138,Missing Words,The Selecter,1980,204466,4,3,1,D#/Eb Maj,17,138.614,0.5555555555555556,0.48484848484848486,0.23232323232323232,-11.945,0.5151515151515151,0.24242424242424243,0.29292929292929293,0.9292929292929293,0.48484848484848486,37,SKA
14139,On my Radio,The Selecter,1980,185199,4,7,1,G Maj,21,141.021,0.898989898989899,0.5959595959595959,0.5858585858585859,-7.544,0.45454545454545453,0.32323232323232326,0.8181818181818182,0.5959595959595959,0.9696969696969697,40,SKA
14140,Out on the Streets,The Selecter,1980,270866,4,4,1,E Maj,24,151.507,0.8585858585858586,0.45454545454545453,0.16161616161616163,-13.114,0.7272727272727273,0.26262626262626265,0.45454545454545453,0.08080808080808081,0.98989898989899,20,SKA
14141,Street Feeling,The Selecter,1980,195533,4,2,1,D Maj,22,151.647,0.8181818181818182,0.47474747474747475,0.18181818181818182,-12.789,0.898989898989899,0.46464646464646464,0.26262626262626265,0.0,0.9393939393939394,17,SKA
14142,The Whisper,The Selecter,1980,180840,4,4,1,E Maj,24,145.758,0.5656565656565656,0.696969696969697,0.6767676767676768,-6.703,0.5050505050505051,0.6363636363636364,0.26262626262626265,0.13131313131313133,1.0,12,SKA
14143,Three Minute Hero,The Selecter,1980,183273,4,2,0,D min,7,150.261,0.8686868686868687,0.6767676767676768,0.29292929292929293,-11.071,0.6464646464646465,0.5353535353535354,0.32323232323232326,0.3939393939393939,0.98989898989899,37,SKA
14144,Too Much Pressure,The Selecter,1980,231493,4,9,1,A Maj,23,74.489,0.8686868686868687,0.7272727272727273,0.20202020202020202,-12.325,0.8080808080808081,0.2727272727272727,0.6868686868686869,0.010101010101010102,0.9797979797979798,42,SKA
14145,Celebrate the Bullet,The Selecter,1981,274987,4,11,1,B Maj,13,101.77,0.8282828282828283,0.16161616161616163,0.050505050505050504,-16.294,0.18181818181818182,0.1919191919191919,0.32323232323232326,0.15151515151515152,0.8181818181818182,28,SKA
14146,Phoenix City,The Skatalites,1963,397453,4,0,0,C min,5,142.716,0.7575757575757576,0.6666666666666666,0.3939393939393939,-9.676,0.6767676767676768,0.6060606060606061,0.8181818181818182,0.8686868686868687,0.9090909090909091,8,SKA
14147,James Bond Theme,The Skatalites,1964,420426,4,7,0,G min,6,134.211,0.9090909090909091,0.30303030303030304,0.3333333333333333,-10.445,0.7272727272727273,0.24242424242424243,0.9292929292929293,0.3333333333333333,0.8383838383838383,37,SKA
14148,Latin Goes Ska,The Skatalites,1964,282133,4,5,0,F min,4,141.94,0.8888888888888888,0.3939393939393939,0.3939393939393939,-9.667,0.7676767676767676,0.36363636363636365,0.9393939393939394,0.04040404040404041,0.9090909090909091,32,SKA
14149,Swing Easy,The Skatalites,1965,382773,4,2,0,D min,7,173.822,0.48484848484848486,0.30303030303030304,0.30303030303030304,-10.892,0.9090909090909091,0.42424242424242425,0.8282828282828283,0.6565656565656566,0.8686868686868687,50,SKA
14150,Rock Fort Rock,The Skatalites,1967,420840,4,9,0,A min,8,167.274,0.5656565656565656,0.2828282828282828,0.3838383838383838,-9.743,0.9494949494949495,0.46464646464646464,0.8585858585858586,0.6161616161616161,0.25252525252525254,47,SKA
14151,The Guns of Navarone,The Skatalites,1967,407293,4,5,0,F min,4,138.117,0.5454545454545454,0.5353535353535354,0.35353535353535354,-10.23,0.7272727272727273,0.2727272727272727,0.9595959595959596,0.9696969696969697,0.4444444444444444,31,SKA
14152,Eastern Standard Time,The Skatalites,1969,163538,4,0,1,C Maj,20,125.723,0.9393939393939394,0.3434343434343434,0.37373737373737376,-9.937,0.6464646464646465,0.7878787878787878,0.9090909090909091,0.10101010101010101,0.9595959595959596,38,SKA
14153,El Pussycat,The Skatalites,1969,502920,4,0,0,C min,5,138.694,0.7575757575757576,0.6161616161616161,0.5151515151515151,-8.276,0.35353535353535354,0.6767676767676768,0.9090909090909091,0.7373737373737373,0.8787878787878788,14,SKA
14154,International War Criminal,The Slackers,1997,237933,4,1,0,C#/Db min,12,92.937,0.7878787878787878,0.6666666666666666,0.9494949494949495,-3.645,0.47474747474747475,0.36363636363636365,0.32323232323232326,0.2222222222222222,0.8787878787878788,27,SKA
14155,I Shall Be Released,The Slackers,1998,260106,4,6,1,F#/Gb Maj,14,87.697,0.9595959595959596,0.42424242424242425,0.5050505050505051,-8.43,0.9090909090909091,0.32323232323232326,0.5656565656565656,0.3838383838383838,0.8484848484848485,34,SKA
14156,Two-Faced Man,The Slackers,1998,245480,4,5,0,F min,4,131.343,0.43434343434343436,0.9090909090909091,0.98989898989899,-2.723,0.25252525252525254,0.18181818181818182,0.8282828282828283,0.8888888888888888,0.7575757575757576,3,SKA
14157,You Must Be Good,The Slackers,1998,236626,4,10,1,A#/Bb Maj,18,146.032,0.8181818181818182,0.5454545454545454,0.5656565656565656,-7.719,0.8787878787878788,0.23232323232323232,0.26262626262626265,0.47474747474747475,0.8484848484848485,23,SKA
14158,Wrongful Suspicion,The Slackers,2000,200184,4,7,1,G Maj,21,174.291,0.494949494949495,0.6464646464646465,0.6767676767676768,-6.69,0.9292929292929293,0.40404040404040403,0.26262626262626265,0.898989898989899,0.31313131313131315,10,SKA
14159,Gangsters,The Specials,1980,167000,4,4,0,E min,9,130.409,0.7474747474747475,0.29292929292929293,0.10101010101010101,-14.449,0.5353535353535354,0.1717171717171717,0.797979797979798,0.9090909090909091,0.7878787878787878,34,SKA
14160,Rat Race,The Specials,1980,189333,4,1,0,C#/Db min,12,149.487,0.36363636363636365,0.7171717171717171,0.42424242424242425,-9.309,0.6464646464646465,0.6666666666666666,0.5555555555555556,0.8585858585858586,0.8686868686868687,47,SKA
14161,Ghost Town,The Specials,1981,219306,4,10,0,A#/Bb min,3,73.676,0.6868686868686869,0.6767676767676768,0.41414141414141414,-9.454,0.5555555555555556,0.32323232323232326,0.898989898989899,0.41414141414141414,0.9090909090909091,62,SKA
14162,A Message to You Rudy - 2015 Remaster,The Specials,2015,172920,4,0,1,C Maj,20,102.742,0.98989898989899,0.26262626262626265,0.494949494949495,-8.491,0.5555555555555556,0.42424242424242425,0.47474747474747475,0.7676767676767676,1.0,64,SKA
14163,Concrete Jungle - 2015 Remaster,The Specials,2015,200013,4,0,1,C Maj,20,157.875,0.47474747474747475,0.9191919191919192,0.7777777777777778,-5.737,0.5353535353535354,0.3434343434343434,0.8080808080808081,0.10101010101010101,0.9696969696969697,38,SKA
14164,Do the Dog - 2015 Remaster,The Specials,2015,129880,4,0,1,C Maj,20,149.558,0.48484848484848486,0.9494949494949495,0.6161616161616161,-7.244,0.40404040404040403,0.26262626262626265,0.6363636363636364,0.6666666666666666,0.98989898989899,41,SKA
14165,Doesn't Make It Alright - 2015 Remaster,The Specials,2015,206080,4,7,1,G Maj,21,139.728,0.7878787878787878,0.18181818181818182,0.32323232323232326,-10.599,0.696969696969697,0.24242424242424243,0.8585858585858586,0.8080808080808081,0.8181818181818182,36,SKA
14166,Monkey Man - 2015 Remaster,The Specials,2015,165600,4,2,1,D Maj,22,152.681,0.31313131313131315,0.9090909090909091,0.6060606060606061,-7.312,0.32323232323232326,0.40404040404040403,0.4444444444444444,0.8686868686868687,1.0,49,SKA
14167,Nite Klub - 2015 Remaster,The Specials,2015,203693,4,9,1,A Maj,23,79.724,0.494949494949495,0.7474747474747475,0.5252525252525253,-8.235,0.898989898989899,0.5959595959595959,0.6767676767676768,0.8181818181818182,0.9595959595959596,39,SKA
14168,Too Much Too Young - 2015 Remaster,The Specials,2015,366760,4,2,1,D Maj,22,133.418,0.9090909090909091,0.43434343434343436,0.5151515151515151,-8.316,0.5353535353535354,0.25252525252525254,0.8484848484848485,0.8080808080808081,0.8181818181818182,50,SKA
14169,Break The Glass,The Suicide Machines,1996,188640,4,4,1,E Maj,24,106.919,0.0707070707070707,1.0,0.9393939393939394,-3.92,0.8282828282828283,0.030303030303030304,0.43434343434343436,0.6767676767676768,0.5252525252525253,39,SKA
14170,Hey,The Suicide Machines,1998,155906,4,9,1,A Maj,23,81.477,0.08080808080808081,0.9797979797979798,0.9797979797979798,-3.173,0.8484848484848485,0.16161616161616163,0.7474747474747475,0.09090909090909091,0.48484848484848486,35,SKA
14171,High Anxiety,The Suicide Machines,1998,121466,4,9,1,A Maj,23,102.828,0.7171717171717171,0.9393939393939394,0.9393939393939394,-3.788,0.29292929292929293,0.21212121212121213,0.48484848484848486,0.5656565656565656,1.0,47,SKA
14172,New Girl,The Suicide Machines,1998,123000,4,0,1,C Maj,20,104.753,0.25252525252525254,0.9595959595959596,0.9393939393939394,-3.888,0.5959595959595959,0.06060606060606061,0.26262626262626265,0.8888888888888888,0.9090909090909091,51,SKA
14173,Sometimes I Don't Mind,The Suicide Machines,1998,194426,4,8,1,G#/Ab Maj,16,176.047,0.1414141414141414,0.9292929292929293,0.8888888888888888,-4.612,0.5353535353535354,0.1111111111111111,0.30303030303030304,0.7070707070707071,0.9393939393939394,29,SKA
14174,Too Much,The Suicide Machines,1998,127066,4,8,1,G#/Ab Maj,16,172.522,0.050505050505050504,1.0,0.98989898989899,-2.707,0.8888888888888888,0.2727272727272727,0.6161616161616161,0.10101010101010101,0.7575757575757576,24,SKA
14175,Shebeen,The Toasters,1981,245160,4,4,1,E Maj,24,133.141,0.8484848484848485,0.7474747474747475,0.45454545454545453,-8.956,0.0707070707070707,0.43434343434343436,0.8383838383838383,0.25252525252525254,0.98989898989899,9,SKA
14176,Decision At Midnight,The Toasters,1987,219533,4,0,1,C Maj,20,175.492,0.47474747474747475,0.5050505050505051,0.18181818181818182,-12.768,0.7575757575757576,0.5656565656565656,0.5656565656565656,0.6565656565656566,0.8181818181818182,11,SKA
14177,Weekend In L.A.,The Toasters,1987,254000,4,11,0,B min,10,187.649,0.16161616161616163,0.8585858585858586,0.696969696969697,-6.496,0.7777777777777778,0.3434343434343434,0.6262626262626263,0.9595959595959596,0.7070707070707071,31,SKA
14178,I'm Running Right Through The World,The Toasters,1990,230226,4,7,1,G Maj,21,170.679,0.29292929292929293,0.8787878787878788,0.6565656565656566,-6.906,0.9393939393939394,0.494949494949495,0.48484848484848486,0.6666666666666666,0.6868686868686869,25,SKA
14179,Don't Let the Bastards Grind You Down,The Toasters,1997,170800,4,2,1,D Maj,22,174.166,0.4444444444444444,0.9595959595959596,0.6868686868686869,-6.618,0.6767676767676768,0.3434343434343434,0.5353535353535354,0.0707070707070707,0.9494949494949495,40,SKA
14180,Thrill Me Up,The Toasters,1997,184800,4,5,1,F Maj,19,130.988,0.9191919191919192,0.6060606060606061,0.6565656565656566,-6.816,0.1717171717171717,0.24242424242424243,0.5959595959595959,0.4444444444444444,0.9595959595959596,19,SKA
14181,Skaternity,The Toasters,2000,161373,4,0,1,C Maj,20,146.413,0.7373737373737373,0.8181818181818182,0.6565656565656566,-6.89,0.1111111111111111,0.47474747474747475,0.5858585858585859,0.010101010101010102,1.0,14,SKA
14182,Two Tone Army - Live,The Toasters,2001,235910,4,0,1,C Maj,20,166.842,0.23232323232323232,0.8080808080808081,0.5050505050505051,-8.458,0.898989898989899,0.5757575757575758,0.26262626262626265,0.9595959595959596,0.7575757575757576,1,SKA
14183,East Side Beat,The Toasters,2007,225640,4,4,0,E min,9,169.514,0.5959595959595959,0.8080808080808081,0.30303030303030304,-10.93,0.5757575757575758,0.5656565656565656,0.6767676767676768,0.5858585858585859,0.98989898989899,20,SKA
14184,Matt Davis,The Toasters,2007,159053,4,5,1,F Maj,19,167.558,0.42424242424242425,0.5757575757575758,0.36363636363636365,-10.012,0.7474747474747475,0.5858585858585859,0.8686868686868687,0.5252525252525253,0.8484848484848485,8,SKA
14185,Small White,Tokyo Ska Paradise Orchestra,2015,284433,4,7,0,G min,6,170.964,0.29292929292929293,0.8383838383838383,0.98989898989899,-2.854,0.6060606060606061,0.42424242424242425,0.26262626262626265,0.6464646464646465,0.5252525252525253,25,SKA
14186,ALMIGHTY〜仮面の約束 - feat.川上洋平 『仮面ライダーセイバー』主題歌,Tokyo Ska Paradise Orchestra,2020,247973,4,11,0,B min,10,153.973,0.26262626262626265,0.8787878787878788,0.98989898989899,-2.561,0.8080808080808081,0.18181818181818182,0.26262626262626265,0.1919191919191919,0.5454545454545454,39,SKA
14187,DOWN BEAT STOMP,Tokyo Ska Paradise Orchestra,2020,254866,4,4,1,E Maj,24,167.508,0.3838383838383838,0.98989898989899,0.98989898989899,-2.837,0.8484848484848485,0.31313131313131315,0.36363636363636365,0.9393939393939394,0.6868686868686869,18,SKA
14188,Etude of Adolescence,Tokyo Ska Paradise Orchestra,2020,273766,4,6,1,F#/Gb Maj,14,77.821,0.13131313131313133,0.9191919191919192,0.98989898989899,-2.649,0.8686868686868687,0.7070707070707071,0.46464646464646464,0.7575757575757576,0.3333333333333333,22,SKA
14189,Paradise Has No Border - 2020 Remaster,Tokyo Ska Paradise Orchestra,2020,242208,4,2,0,D min,7,90.506,0.47474747474747475,0.9090909090909091,0.8787878787878788,-4.728,0.696969696969697,0.6666666666666666,0.9494949494949495,0.5656565656565656,0.898989898989899,12,SKA
14190,Bam Bam,Toots & The Maytals,1966,258079,4,3,1,D#/Eb Maj,17,205.103,0.26262626262626265,0.2222222222222222,0.36363636363636365,-10.104,0.8080808080808081,0.8484848484848485,0.43434343434343436,0.5454545454545454,0.8686868686868687,27,SKA
14191,Do The Reggay,Toots & The Maytals,1968,195466,4,7,1,G Maj,21,72.901,0.7575757575757576,0.21212121212121213,0.1111111111111111,-14.138,0.7272727272727273,0.7373737373737373,0.9797979797979798,0.09090909090909091,0.8080808080808081,28,SKA
14192,54-46 Was My Number,Toots & The Maytals,1969,204026,4,0,1,C Maj,20,160.448,0.7373737373737373,0.16161616161616163,0.40404040404040403,-9.572,0.6262626262626263,0.5151515151515151,0.26262626262626265,0.40404040404040403,0.5151515151515151,65,SKA
14193,Monkey Man,Toots & The Maytals,1969,175533,4,10,1,A#/Bb Maj,18,128.491,0.9595959595959596,0.35353535353535354,0.20202020202020202,-12.474,0.47474747474747475,0.5555555555555556,0.32323232323232326,0.1414141414141414,0.9696969696969697,38,SKA
14194,Pressure Drop - Single Version,Toots & The Maytals,1969,173493,4,8,1,G#/Ab Maj,16,148.887,0.6464646464646465,0.41414141414141414,0.2222222222222222,-12.161,0.4444444444444444,0.42424242424242425,0.26262626262626265,0.0,1.0,58,SKA
14195,Reggae Got Soul,Toots & The Maytals,1969,188800,4,0,1,C Maj,20,165.902,0.7676767676767676,0.1919191919191919,0.1717171717171717,-12.995,0.7474747474747475,0.5454545454545454,0.26262626262626265,0.7070707070707071,0.5959595959595959,34,SKA
14196,Sweet And Dandy,Toots & The Maytals,1969,187506,4,3,1,D#/Eb Maj,17,159.488,0.5757575757575758,0.3333333333333333,0.20202020202020202,-12.331,0.5050505050505051,0.7272727272727273,0.26262626262626265,0.1414141414141414,0.98989898989899,35,SKA
14197,Time Tough,Toots & The Maytals,1970,264160,4,0,1,C Maj,20,92.077,0.98989898989899,0.18181818181818182,0.1717171717171717,-12.998,0.7474747474747475,0.5151515151515151,0.26262626262626265,0.9595959595959596,0.9292929292929293,44,SKA
14198,"Take Me Home,Country Roads",Toots & The Maytals,1971,201266,4,8,1,G#/Ab Maj,16,87.527,0.7878787878787878,0.24242424242424243,0.2222222222222222,-12.042,0.6565656565656566,0.7070707070707071,0.696969696969697,0.45454545454545453,0.9393939393939394,44,SKA
14199,Funky Kingston,Toots & The Maytals,1973,295666,4,11,1,B Maj,13,99.05,0.8888888888888888,0.26262626262626265,0.20202020202020202,-12.358,0.7777777777777778,0.5858585858585859,0.6767676767676768,0.020202020202020204,0.9696969696969697,56,SKA
14200,Human Pinata,Voodoo Glow Skulls,1996,167160,4,0,1,C Maj,20,128.736,0.18181818181818182,0.9696969696969697,0.9797979797979798,-3.104,0.8181818181818182,0.10101010101010101,0.7373737373737373,0.26262626262626265,0.5252525252525253,24,SKA
14201,El Coo Cooi,Voodoo Glow Skulls,1998,157306,4,0,1,C Maj,20,145.045,0.1919191919191919,0.9797979797979798,0.7777777777777778,-5.652,0.45454545454545453,0.2222222222222222,0.9393939393939394,0.6666666666666666,0.8080808080808081,36,SKA
14202,Shoot the Moon,Voodoo Glow Skulls,1998,193146,4,1,0,C#/Db min,12,139.452,0.09090909090909091,1.0,0.9090909090909091,-4.343,0.5959595959595959,0.08080808080808081,0.9393939393939394,0.8181818181818182,0.5656565656565656,38,SKA
14203,Voodoo Anthem,Voodoo Glow Skulls,1998,151360,4,7,0,G min,6,104.284,0.35353535353535354,0.98989898989899,0.9797979797979798,-3.099,0.7373737373737373,0.16161616161616163,0.45454545454545453,0.47474747474747475,0.6262626262626263,29,SKA
14204,Break Free,Ariana Grande,2014,214840,4,7,0,G min,6,129.948,0.7373737373737373,0.5858585858585859,0.8181818181818182,-5.325,0.48484848484848486,0.15151515151515152,0.46464646464646464,0.6868686868686869,0.16161616161616163,76,Today
14205,One Last Time,Ariana Grande,2014,197266,4,8,1,G#/Ab Maj,16,125.025,0.6060606060606061,0.43434343434343436,0.8484848484848485,-5.036,0.18181818181818182,0.40404040404040403,0.30303030303030304,0.2727272727272727,0.020202020202020204,82,Today
14206,Dangerous Woman,Ariana Grande,2016,235946,3,4,0,E min,9,134.049,0.6868686868686869,0.4444444444444444,0.8080808080808081,-5.369,0.41414141414141414,0.3333333333333333,0.26262626262626265,0.8686868686868687,0.16161616161616163,70,Today
14207,Into You,Ariana Grande,2016,244453,4,9,1,A Maj,23,107.853,0.5959595959595959,0.6363636363636364,0.7575757575757576,-5.948,0.8383838383838383,0.21212121212121213,0.30303030303030304,0.5555555555555556,0.24242424242424243,71,Today
14208,Side To Side,Ariana Grande,2017,226160,4,6,0,F#/Gb min,11,159.182,0.6464646464646465,0.6363636363636364,0.7676767676767676,-5.84,0.9494949494949495,0.3333333333333333,0.26262626262626265,0.7272727272727273,0.5353535353535354,66,Today
14209,God is a woman,Ariana Grande,2018,197546,4,1,1,C#/Db Maj,15,145.031,0.5454545454545454,0.5252525252525253,0.7575757575757576,-5.934,0.6161616161616161,0.24242424242424243,0.48484848484848486,0.7272727272727273,0.1414141414141414,75,Today
14210,no tears left to cry,Ariana Grande,2018,205920,4,9,0,A min,8,121.993,0.7575757575757576,0.6060606060606061,0.797979797979798,-5.507,0.6464646464646465,0.30303030303030304,0.3333333333333333,0.797979797979798,0.23232323232323232,75,Today
14211,7 rings,Ariana Grande,2019,178626,4,1,0,C#/Db min,12,139.961,0.8888888888888888,0.13131313131313133,0.31313131313131315,-10.747,0.98989898989899,0.7575757575757576,0.26262626262626265,0.2222222222222222,0.18181818181818182,50,Today
14212,"thank u,next",Ariana Grande,2019,207320,4,1,1,C#/Db Maj,15,106.976,0.797979797979798,0.5151515151515151,0.7878787878787878,-5.634,0.6868686868686869,0.5555555555555556,0.26262626262626265,0.31313131313131315,0.29292929292929293,78,Today
14213,positions,Ariana Grande,2020,172324,4,0,1,C Maj,20,144.015,0.8282828282828283,0.7272727272727273,0.8686868686868687,-4.771,0.7878787878787878,0.7070707070707071,0.26262626262626265,0.25252525252525254,0.6262626262626263,79,Today
14214,MIA,Bad Bunny,2018,210367,4,6,0,F#/Gb min,11,97.055,0.9393939393939394,0.36363636363636365,0.7070707070707071,-6.354,0.6666666666666666,0.20202020202020202,0.5959595959595959,0.30303030303030304,0.050505050505050504,75,Today
14215,Callaita,Bad Bunny,2019,250533,4,2,1,D Maj,22,176.086,0.5555555555555556,0.47474747474747475,0.8686868686868687,-4.773,0.9696969696969697,0.7777777777777778,0.32323232323232326,0.7474747474747475,0.12121212121212122,76,Today
14216,Vete,Bad Bunny,2019,192024,4,1,1,C#/Db Maj,15,91.976,0.98989898989899,0.5454545454545454,0.898989898989899,-4.394,0.9292929292929293,0.29292929292929293,0.3838383838383838,0.31313131313131315,0.42424242424242425,69,Today
14217,DÁKITI,Bad Bunny,2020,205090,4,4,0,E min,9,109.928,0.8181818181818182,0.40404040404040403,0.36363636363636365,-10.059,0.6060606060606061,0.6767676767676768,0.47474747474747475,0.41414141414141414,0.04040404040404041,77,Today
14218,Safaera,Bad Bunny,2020,295176,4,2,1,D Maj,22,96.172,0.5555555555555556,0.7676767676767676,0.9292929292929293,-4.074,0.98989898989899,0.18181818181818182,0.26262626262626265,0.36363636363636365,0.6262626262626263,74,Today
14219,Yo Perreo Sola,Bad Bunny,2020,172127,4,11,1,B Maj,13,97.014,0.9696969696969697,0.6666666666666666,0.8282828282828283,-5.16,0.7171717171717171,0.23232323232323232,0.48484848484848486,0.8585858585858586,0.3333333333333333,71,Today
14220,Get to Gettin’ Gone,Bailey Zimmerman,2022,182465,4,6,1,F#/Gb Maj,14,146.093,0.5050505050505051,0.5555555555555556,0.6666666666666666,-6.781,0.2727272727272727,0.6060606060606061,0.26262626262626265,0.23232323232323232,0.45454545454545453,64,Today
14221,Rock and A Hard Place,Bailey Zimmerman,2022,207540,3,1,1,C#/Db Maj,15,121.991,0.5050505050505051,0.40404040404040403,0.6161616161616161,-7.3,0.04040404040404041,0.7575757575757576,0.26262626262626265,0.3434343434343434,0.2727272727272727,79,Today
14222,Trainwreck,Bailey Zimmerman,2022,210869,4,7,1,G Maj,21,138.022,0.3434343434343434,0.7272727272727273,0.797979797979798,-5.543,0.030303030303030304,0.3838383838383838,0.26262626262626265,0.5151515151515151,0.25252525252525254,53,Today
14223,Fall In Love,Bailey Zimmerman,2023,232058,4,9,1,A Maj,23,135.962,0.37373737373737376,0.494949494949495,0.7373737373737373,-6.055,0.10101010101010101,0.696969696969697,0.26262626262626265,0.7070707070707071,0.2727272727272727,75,Today
14224,Religiously,Bailey Zimmerman,2023,178723,4,1,1,C#/Db Maj,15,140.924,0.47474747474747475,0.5454545454545454,0.696969696969697,-6.519,0.04040404040404041,0.6868686868686869,0.26262626262626265,0.37373737373737376,0.5050505050505051,77,Today
14225,Small Town Crazy,Bailey Zimmerman,2023,162352,4,7,1,G Maj,21,170.123,0.32323232323232326,0.8383838383838383,0.98989898989899,-2.847,0.7373737373737373,0.20202020202020202,0.26262626262626265,0.7373737373737373,0.6363636363636364,55,Today
14226,Where It Ends,Bailey Zimmerman,2023,179294,4,9,1,A Maj,23,170.041,0.20202020202020202,0.7777777777777778,0.8383838383838383,-5.067,0.4444444444444444,0.5858585858585859,0.26262626262626265,0.2222222222222222,0.5757575757575758,80,Today
14227,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2017,163870,4,10,1,A#/Bb Maj,18,154.084,0.6363636363636364,0.696969696969697,0.696969696969697,-6.458,0.7777777777777778,0.31313131313131315,0.26262626262626265,0.1919191919191919,0.494949494949495,71,Today
14228,No Broken Hearts (feat. Nicki Minaj),Bebe Rexha,2017,239991,4,0,1,C Maj,20,122.094,0.7676767676767676,0.6161616161616161,0.9595959595959596,-3.524,0.47474747474747475,0.3333333333333333,0.26262626262626265,0.09090909090909091,0.6161616161616161,53,Today
14229,I'm a Mess,Bebe Rexha,2018,195519,4,11,0,B min,10,97.005,0.6060606060606061,0.5757575757575758,0.7171717171717171,-6.257,0.010101010101010102,0.1111111111111111,0.26262626262626265,0.12121212121212122,0.10101010101010101,70,Today
14230,The Way I Are (Dance with Somebody) [feat. Lil Wayne],Bebe Rexha,2018,187787,4,2,1,D Maj,22,186.169,0.25252525252525254,0.5252525252525253,0.7373737373737373,-6.077,0.8484848484848485,0.1111111111111111,0.26262626262626265,0.7676767676767676,0.23232323232323232,52,Today
14231,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")",Bebe Rexha,2019,158258,4,7,1,G Maj,21,151.912,0.15151515151515152,0.6060606060606061,0.7171717171717171,-6.336,0.6565656565656566,0.8282828282828283,0.26262626262626265,0.43434343434343436,0.13131313131313133,54,Today
14232,Sacrifice,Bebe Rexha,2022,160871,4,11,0,B min,10,119.992,0.6767676767676768,0.8383838383838383,0.8383838383838383,-5.089,0.0707070707070707,0.3939393939393939,0.26262626262626265,0.26262626262626265,0.35353535353535354,51,Today
