Song_ID,Track,Artist,Year,Duration,Time_Signature,Key,Mode,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
13720,Can't Find My Way Home,Styx,2005,204000,4,7,1,21,179.28,0.4564777327935223,0.6085703276486599,0.8419362856787771,-6.712,0.03147368421052631,0.11345292515353933,6.01823708206687e-06,0.09414396095973972,0.2669362992922144,28,Rock
13721,Another Farewell,Styx,2021,26000,4,2,1,22,62.55,0.5819838056680161,0.08869966562295432,0.6471063424334066,-16.118,0.034,0.8624496610940373,0.9270516717325229,0.05683204554697032,0.4438827098078868,0,Rock
13722,To Those,Styx,2021,181000,4,0,1,20,135.872,0.5020242914979757,0.873861537810054,0.8784125274452131,-4.951,0.04347368421052632,0.0016857446644022737,0.007071935157041541,0.280195201301342,0.3619817997977755,19,Rock
13723,Dreamer,Supertramp,1974,213000,4,5,1,19,147.883,0.6720647773279352,0.41435713983239403,0.6886366460913874,-14.113,0.07105263157894737,0.8674697464555688,0.037183383991894636,0.07004880032533549,0.840242669362993,60,Rock
13724,Ain't Nobody But Me,Supertramp,1975,314000,3,1,1,15,101.771,0.5182186234817814,0.5855450528044635,0.79638758854965,-8.911,0.03789473684210526,0.09859347248340611,0.0023708206686930094,0.6441642944286295,0.6390293225480284,41,Rock
13725,Just A Normal Day,Supertramp,1975,242000,4,2,0,7,112.375,0.4949392712550607,0.23816373232897753,0.6731844732590414,-14.859,0.032105263157894734,0.21485864945647537,0.0003343465045592705,0.12464416429442862,0.20424671385237617,32,Rock
13726,Better Days,Supertramp,1985,377000,4,11,0,10,110.708,0.4898785425101214,0.6536197784307834,0.7607813082563486,-10.63,0.055999999999999994,0.19377429093804313,0.0006676798378926038,0.040870272468483126,0.46309403437815977,36,Rock
13727,Shoo Be Doo,The Cars,1979,98000,4,4,0,9,93.858,0.5516194331983806,0.8208032957777752,0.7511495919466424,-11.095,0.055999999999999994,0.22690685432415095,0.037487335359675786,0.1886945912972753,0.41557128412537914,29,Rock
13728,Touch and Go,The Cars,1980,297000,5,0,1,20,130.027,0.6710526315789475,0.5094615359279882,0.7736857367745142,-10.007,0.028210526315789474,0.051304268377779495,0.0005329280648429585,0.1886945912972753,0.8998988877654197,41,Rock
13729,I'm Not the One,The Cars,1981,254000,4,4,0,9,79.032,0.6265182186234818,0.4664142829584035,0.750010356684204,-11.15,0.03242105263157895,0.17670600070883605,0.0009260385005065856,0.05012200081333875,0.22851365015166836,39,Rock
13730,Maybe Baby,The Cars,1981,303000,4,7,1,21,138.675,0.5789473684210525,0.630594503586587,0.6596793570570447,-15.511,0.0343157894736842,0.09889467760509801,0.40932117527862216,0.5465636437576251,0.6268958543983822,15,Rock
13731,Fine Line,The Cars,1987,323000,4,9,0,8,128.051,0.6244939271255061,0.33727252404964936,0.6579394341107752,-15.595,0.031157894736842107,0.631525734463589,0.018338399189463023,0.07838552257015045,0.29322548028311424,24,Rock
13732,Blue Tip,The Cars,2011,193000,4,1,1,15,136.038,0.8137651821862348,0.783762636245807,0.8782675338663574,-4.958,0.03505263157894737,0.018272106698902307,0.057244174265450865,0.06201708011386744,0.974721941354904,26,Rock
13733,Drag On Forever,The Cars,2011,218000,4,1,0,12,95.985,0.5495951417004049,0.7937736253085012,0.8404034964165873,-6.786,0.026526315789473683,0.000513052723948518,2.4316109422492404e-05,0.26392842618950796,0.7229524772497472,11,Rock
13734,Too Late,The Cars,2011,242000,4,11,0,10,117.991,0.742914979757085,0.8318153837467388,0.872861344711877,-5.219,0.03147368421052631,0.026705850106275207,0.039209726443769,0.05327368849125661,0.8837209302325582,25,Rock
13735,Natural Thing,The Doobie Brothers,1973,198000,4,2,1,22,131.752,0.6852226720647774,0.5805395582731163,0.7899250176063631,-9.223,0.03326315789473684,0.5401601808837159,1.408308004052685e-06,0.058153721024806836,0.7209302325581395,35,Rock
13736,Black Water,The Doobie Brothers,1974,255000,4,2,1,22,169.275,0.5384615384615385,0.44138681030166815,0.7144662164961266,-12.866,0.045684210526315785,0.22891488846876354,0.0,0.07340382269215127,0.6774519716885744,61,Rock
13737,Precis,The Doobie Brothers,1975,59000,3,2,0,7,95.586,0.5910931174089068,0.012215709183971246,0.391896930278802,-28.439,0.08157894736842104,0.9748995731923427,0.5835866261398176,0.12769418462789753,0.26592517694641055,16,Rock
13738,What a Fool Believes,The Doobie Brothers,1978,223000,4,8,0,1,120.736,0.7672064777327935,0.37831757920669523,0.6638841708438626,-15.308,0.04726315789473684,0.2851398445179162,0.0,0.03721024806832046,0.9959555106167847,73,Rock
13739,Need A Little Taste Of Love,The Doobie Brothers,1989,245000,4,9,1,23,115.006,0.6123481781376519,0.9199120874984471,0.807552094121546,-8.372,0.052947368421052625,0.0003825305045486994,0.0014083080040526849,0.0453436356242375,0.8493427704752275,21,Rock
13740,Nobody,The Doobie Brothers,2010,275000,4,7,1,21,116.987,0.5536437246963564,0.84683186734078,0.8488752640954472,-6.377,0.03536842105263158,0.06405528519606948,0.07882472137791287,0.2456283041886946,0.3367037411526795,14,Rock
13741,South City Midnight Lady (with Jerrod Niemann),The Doobie Brothers,2014,286000,4,5,1,19,110.018,0.5455465587044535,0.5665241735853446,0.8398442354695721,-6.813,0.026105263157894736,0.044778157407788566,0.00032117527862208714,0.1653111020740138,0.23356926188068758,17,Rock
13742,Just Can't Do This Alone,The Doobie Brothers,2021,198000,4,11,0,10,103.982,0.5748987854251012,0.9038945049981365,0.8516508554621153,-6.243,0.03242105263157895,0.0003393577704395286,0.005086119554204661,0.25376169174461166,0.7593528816986855,17,Rock
13743,End of the Night,The Doors,1967,170000,4,11,0,10,72.081,0.4149797570850202,0.2181417542035893,0.7211359211234931,-12.544,0.030842105263157893,0.9056223952032082,0.0004012158054711246,0.12464416429442862,0.07633973710819009,49,Rock
13744,The End,The Doors,1967,703000,4,0,1,20,105.702,0.3512145748987854,0.3022340623302199,0.7302498032230001,-12.104,0.03063157894736842,0.1636537787688542,9.290780141843973e-05,0.1297275315168768,0.03356926188068757,58,Rock
13745,Spanish Caravan,The Doors,1968,178000,4,4,0,9,139.206,0.38461538461538464,0.38832856826938933,0.6470027755913667,-16.123,0.04347368421052632,0.28915591280714137,0.01773049645390071,0.31476209841398944,0.2679474216380182,50,Rock
13746,Peace Frog,The Doors,1970,170000,4,7,1,21,112.529,0.6487854251012146,0.7256988996821812,0.8281826090558847,-7.376,0.04105263157894737,0.1606417275519353,0.0032522796352583592,0.6461976413176088,0.8169868554095047,68,Rock
13747,Queen of the Highway,The Doors,1970,167000,4,5,0,4,125.095,0.6690283400809717,0.5955560418671575,0.7824889183479018,-9.582,0.038947368421052626,0.6074293247282377,0.0006757852077001013,0.07767385115900773,0.704752275025278,49,Rock
13748,It Slipped My Mind,The Doors,1972,190000,4,4,0,9,128.808,0.6730769230769231,0.4423879092079376,0.7003604126102987,-13.547,0.03305263157894736,0.5431722321006347,0.5896656534954408,0.14497763318422122,0.8270980788675429,24,Rock
13749,Black Polished Chrome,The Doors,1978,67000,4,2,1,22,138.428,0.5708502024291497,0.5024538435841023,0.7268113840672771,-12.27,0.06536842105263158,0.14156540317811564,0.00021073961499493415,0.26901179341195613,0.7158746208291203,46,Rock
13750,Truth Hits Everybody,The Police,1978,174000,4,9,1,23,164.814,0.44129554655870445,0.9399340656238352,0.8425576867310163,-6.682,0.06473684210526315,0.04307132838486786,0.0007426545086119555,0.21004473363155754,0.6309403437815976,43,Rock
13751,Depending On You,The Rolling Stones,1964,156000,4,2,1,22,140.615,0.5101214574898786,0.6786472510875188,0.7659596503583412,-10.38,0.03852631578947368,0.008683743658377168,0.0,0.06923546156974379,0.9635995955510617,27,Rock
13752,Angie - Live,The Rolling Stones,1965,125000,4,1,1,15,159.587,0.5404858299595142,0.511463733740527,0.7602013339409255,-10.658,0.03863157894736842,0.11847301051507081,1.8439716312056736e-05,0.27612850752338347,0.3943377148634985,18,Rock
13753,Concert Intro Music - Live,The Rolling Stones,1965,151000,4,4,1,24,107.706,0.75,0.8728604389037847,0.7966568623389536,-8.898,0.07484210526315789,0.02118375620859057,2.9483282674772037e-05,0.06760878405856038,0.9332659251769465,23,Rock
13754,Dead Flowers - Live,The Rolling Stones,1965,218000,4,11,0,10,98.995,0.7560728744939271,0.45440109608317053,0.7581299971001285,-10.758,0.03442105263157894,0.09387459224356652,0.22188449848024316,0.1073607157381049,0.9191102123356927,36,Rock
13755,Not Fade Away - Mono,The Rolling Stones,1965,135000,4,7,1,21,98.307,0.5738866396761133,0.5665241735853446,0.7820746509797424,-9.602,0.051789473684210524,0.5010035150637702,0.26545086119554206,0.5506303375355837,0.7724974721941356,23,Rock
13756,"Paint It,Black",The Rolling Stones,1965,133000,4,4,1,24,169.661,0.1902834008097166,0.8718593399975153,0.8618211193504288,-5.752,0.060315789473684205,0.0064849462700263755,0.7892603850050659,0.2934119560797072,0.5409504550050557,18,Rock
13757,Brown Sugar - Live At The El Mocambo 1977,The Rolling Stones,1967,519000,4,8,1,16,125.964,0.46659919028340086,0.8628494498410906,0.7761299142466549,-9.889,0.11578947368421053,0.7459836807065068,0.04559270516717325,0.09516063440422935,0.13953488372093026,16,Rock
13758,Going To A Go-Go - Live,The Rolling Stones,1967,137000,4,0,1,20,117.518,0.7004048582995951,0.6816505478063271,0.7890550561332283,-9.265,0.03663157894736842,0.4417665077976986,1.347517730496454e-05,0.08682391215941439,0.8493427704752275,24,Rock
13759,Little T&A - Remastered 2021,The Rolling Stones,1968,278000,4,2,1,22,104.748,0.3532388663967611,0.8318153837467388,0.8478810224118647,-6.425,0.05399999999999999,0.003111448907077216,0.009675785207700101,0.07706384709231394,0.4368048533872599,40,Rock
13760,Slave - Remastered 2021,The Rolling Stones,1968,171000,4,1,0,12,108.413,0.6366396761133604,0.5975582396796963,0.7925763287625833,-9.095,0.05789473684210526,0.43373437121924824,0.007355623100303952,0.11752745018300123,0.09453993933265925,37,Rock
13761,Angie - Giles Martin 2020 Mix,The Rolling Stones,1976,268000,4,0,1,20,116.069,0.6275303643724697,0.8228054935903141,0.8961017440656199,-4.097,0.029052631578947365,0.07007938762990727,0.0761904761904762,0.24054493696624643,0.7199191102123357,38,Rock
13762,Dancing With Mr D,The Rolling Stones,1978,187000,4,9,1,23,152.096,0.4574898785425101,0.9909901098435753,0.9224905754173744,-2.823,0.05505263157894737,0.1234930958766023,0.8966565349544073,0.056222041480276534,0.884732052578362,40,Rock
13763,Dancing With Mr D - Instrumental,The Rolling Stones,1978,276000,4,9,1,23,72.548,0.47874493927125505,0.9399340656238352,0.9262189817308091,-2.643,0.08989473684210526,0.5240959077268151,0.5217831813576495,0.29137860919072794,0.519716885743175,43,Rock
13764,You Got Me Rocking - Live,The Rolling Stones,1981,392000,4,9,1,23,133.23,0.5718623481781376,0.8618483509348212,0.8483988566220639,-6.4,0.04526315789473684,0.11646497637045822,0.3069908814589666,0.03751525010166734,0.8513650151668352,43,Rock
13765,Ride 'Em On Down,The Rolling Stones,1983,304000,4,0,1,20,114.445,0.631578947368421,0.7757538449956517,0.7930113094991508,-9.074,0.04589473684210526,0.1606417275519353,0.723404255319149,0.373729158194388,0.8291203235591507,16,Rock
13766,Roll Over Beethoven - Saturday Club / 1963,The Rolling Stones,1997,413000,4,9,1,23,139.888,0.5506072874493928,0.3142472492054528,0.7573636024690336,-10.795,0.027684210526315787,0.7078310319588674,0.006980749746707194,0.18971126474176495,0.16885743174924167,26,Rock
13767,Oh! Baby (We Got A Good Thing Goin’) - Saturday Club / 1965,The Rolling Stones,2005,226000,4,7,1,21,140.4,0.48582995951417,0.9849835164059588,0.9331165334106633,-2.31,0.09852631578947368,0.011946799143372636,0.0,0.3025620170801139,0.5005055611729019,22,Rock
13768,Bitch - Live,The Rolling Stones,2023,239000,4,4,0,9,127.292,0.5546558704453441,0.9819802196871505,0.9077426571108994,-3.535,0.05073684210526316,0.0019769096153710998,3.799392097264438e-06,0.05754371695811306,0.8887765419615774,42,Rock
13769,Tumbling Dice - Live,The Rolling Stones,2023,161000,4,2,1,22,90.325,0.5779352226720648,0.24717362248540223,0.8208915033762791,-7.728,0.036421052631578944,0.9427710268785411,0.3454913880445796,0.09007726718178122,0.4833164812942366,41,Rock
13770,A Legal Matter - Mono Version,The Who,1965,168000,4,9,1,23,103.63,0.5617408906882592,0.7637406581204188,0.8357844152616098,-7.009,0.02852631578947368,0.7660640221526328,2.09726443768997e-06,0.3300122000813339,0.8948432760364005,9,Rock
13771,Please Please Please - Mono Version,The Who,1965,165000,4,9,1,23,95.716,0.6467611336032388,0.5304846129596458,0.8192137205352334,-7.809,0.03157894736842105,0.26907557136101545,0.0,0.14396095973973158,0.8523761375126391,8,Rock
13772,I've Been Away,The Who,1966,128000,3,7,1,21,178.844,0.5809716599190283,0.6416065915555506,0.8095820042255272,-8.274,0.03789473684210526,0.28915591280714137,0.0,0.13379422529483528,0.8048533872598586,8,Rock
13773,"My Generation / Land Of Hope And Glory - ""Ready Steady Go"" Live Version",The Who,1966,125000,4,1,1,15,99.514,0.23279352226720648,0.6285923057740481,0.8846886780728282,-4.648,0.04031578947368421,0.11244890808123303,9.280648429584601e-05,0.08397722651484343,0.5935288169868554,7,Rock
13774,Do You Think It's Alright?,The Who,1969,24000,4,0,1,20,132.833,0.5576923076923077,0.3993406562383529,0.7931355897095986,-9.068,0.04673684210526316,0.029215892787040953,0.0,0.07340382269215127,0.2366026289180991,1,Rock
13775,Overture,The Who,1969,320000,4,0,1,20,118.105,0.4888663967611336,0.6175802178050847,0.7637226065702805,-10.488,0.03673684210526316,0.05592274691038847,0.7001013171225937,0.13277755185034565,0.18705763397371084,26,Rock
13776,There's A Doctor,The Who,1969,23000,4,5,1,19,90.098,0.8218623481781377,0.3192527437367999,0.7540287501553503,-10.956,0.037684210526315785,0.6777105197896787,0.0,0.06872712484749897,0.9858442871587462,1,Rock
13777,Won't Get Fooled Again - Remastered 2022,The Who,1971,514000,4,9,1,23,134.717,0.6831983805668017,0.8848736257790176,0.8182609055884669,-7.855,0.03989473684210527,0.25903540063795244,0.3556231003039514,0.04961366409109394,0.28311425682507585,27,Rock
13778,Success Story,The Who,1975,200000,4,7,1,21,137.658,0.5890688259109311,0.9058967028106754,0.8197729814822486,-7.782,0.04536842105263158,0.20682651287802498,1.4893617021276596e-05,0.05530703538023587,0.7118301314459049,20,Rock
13779,They Are All In Love,The Who,1975,180000,3,2,1,22,152.235,0.3188259109311741,0.5975582396796963,0.7695430630929202,-10.207,0.032842105263157895,0.21586266652878167,0.00047213779128672746,0.17039446929646196,0.5247724974721941,20,Rock
13780,Pick Up The Peace,The Who,2006,88000,4,4,0,9,131.84,0.5728744939271254,0.9339274721862189,0.9226977091014541,-2.813,0.03631578947368421,0.026906653520736467,3.9007092198581565e-06,0.15514436762911754,0.4246713852376138,7,Rock
13781,Lady Samantha,Three Dog Night,1969,174000,4,10,0,3,168.836,0.24392712550607287,0.6726406576499023,0.8384357264178302,-6.881,0.04294736842105263,0.4809231736176442,1.9959473150962518e-06,0.07970719804798698,0.5500505561172903,13,Rock
13782,I Can Hear You Calling - Single Version,Three Dog Night,1970,179000,4,9,1,23,90.032,0.6902834008097166,0.5565131845226505,0.7270806578565807,-12.257,0.04347368421052632,0.41365402977312227,0.001661600810536981,0.5191134607564051,0.9777553083923155,23,Rock
13783,Mama Told Me (Not To Come) - Single Version,Three Dog Night,1970,198000,4,1,1,15,119.994,0.6811740890688259,0.6736417565561718,0.6921993454575583,-13.941,0.05189473684210526,0.3744973639531767,0.026849037487335362,0.19682797885319234,0.8341759352881698,60,Rock
13784,Sure As I'm Sittin' Here - Single Version,Three Dog Night,1974,286000,4,2,1,22,135.097,0.582995951417004,0.8598461531222823,0.790732838974274,-9.184,0.04768421052631579,0.012850414508448304,7.689969604863222e-06,0.0610004066693778,0.8088978766430739,21,Rock
13785,Everybody's A Masterpiece,Three Dog Night,1976,167000,4,0,1,20,113.427,0.7115384615384615,0.6025637342110435,0.762024110360827,-10.57,0.030736842105263156,0.4106419785562034,3.4042553191489363e-06,0.12871085807238716,0.9494438827098078,5,Rock
13786,Under My Thumb,Tina Turner,1975,206000,4,10,1,18,120.103,0.7661943319838057,0.7437186799950305,0.8391814076805171,-6.845,0.03326315789473684,0.06526010568283704,0.08044579533941236,0.12159414396095974,0.6481294236602629,14,Rock
13787,Fire Down Below,Tina Turner,1978,193000,4,9,1,23,133.941,0.687246963562753,0.7557318668702635,0.7838560006628278,-9.516,0.06926315789473683,0.0391556618028733,0.005217831813576495,0.15311102074013827,0.9504550050556118,7,Rock
13788,Ball Of Confusion - Remix / Remastered,Tina Turner,1984,251000,4,5,1,19,165.25,0.6487854251012146,0.8768648345288623,0.8000538547578607,-8.734,0.0491578947368421,0.028211875714734654,0.003860182370820669,0.059475396502643364,0.7745197168857432,27,Rock
13789,I Wrote a Letter - 2015 Remaster,Tina Turner,1984,205000,4,9,1,23,123.03,0.575910931174089,0.8698571421849765,0.8947139483822859,-4.164,0.03757894736842105,0.0398584737534877,0.0015805471124620061,0.5923139487596584,0.8624873609706775,26,Rock
13790,You Can't Stop Me Loving You,Tina Turner,1989,240000,4,11,0,10,91.84,0.6943319838056681,0.868856043278707,0.8080077882265214,-8.35,0.08242105263157894,0.1917662567934305,9.777102330293822e-06,0.04666531110207401,0.8837209302325582,26,Rock
13791,Home of the Brave,Toto,1988,408000,4,4,1,24,155.99,0.5222672064777328,0.4924428545214082,0.6491569659057956,-16.019,0.043789473684210524,0.03413557644134181,0.001043566362715299,0.32797885319235465,0.32153690596562184,40,Rock
13792,Just Can't Get To You,Toto,1995,303000,4,0,1,20,131.931,0.6295546558704453,0.5414967009286094,0.8320560089481752,-7.189,0.026736842105263156,0.5632525735467607,3.931104356636272e-06,0.17751118340788938,0.3104145601617796,23,Rock
13793,Bottom Of Your Soul,Toto,2006,418000,4,8,1,16,126.644,0.659919028340081,0.6055670309298516,0.822362152533245,-7.657,0.03568421052631579,0.06787055007083341,0.0012462006079027356,0.09516063440422935,0.44590495449949447,34,Rock
13794,What You Don't Know (Sure Can Hurt You),Twisted Sister,1982,286000,4,0,1,20,207.354,0.2682186234817814,0.9339274721862189,0.8122126020133394,-8.147,0.18526315789473682,0.003422694199492168,0.00014893617021276596,0.10837738918259454,0.3265925176946411,12,Rock
13795,I Believe in Rock 'N' Roll,Twisted Sister,1985,243000,4,10,0,3,145.293,0.3714574898785425,0.8047857132774647,0.7140519491279673,-12.886,0.05126315789473684,0.008111453927162579,0.0,0.04880032533550224,0.5540950455005056,22,Rock
13796,I'm so Hot for You,Twisted Sister,1987,246000,4,8,1,16,108.657,0.6518218623481782,0.7317054931197976,0.7221923029122996,-12.493,0.04147368421052631,0.052107482035624535,2.330293819655522e-05,0.07411549410329402,0.6835187057633975,26,Rock
13797,"Let It Snow,Let It Snow,Let It Snow",Twisted Sister,2006,189000,3,1,1,15,111.002,0.19433198380566802,0.9239164831235247,0.8208707900078711,-7.729,0.057368421052631575,0.001615463469340833,0.005481256332320162,0.2049613664091094,0.5611729019211326,10,Rock
13798,I'm the One,Van Halen,1978,224000,4,1,1,15,114.041,0.31376518218623484,0.9809791207808811,0.863084634823315,-5.691,0.20736842105263156,0.015260055481983417,1.2056737588652484e-06,0.18259455063033753,0.2396359959555106,48,Rock
13799,Dance the Night Away,Van Halen,1979,188000,4,8,1,16,129.661,0.5546558704453441,0.8438285706219717,0.829342557686731,-7.32,0.0628421052631579,0.03744883277995259,1.2765957446808512e-06,0.041886945912972755,0.7269969666329625,64,Rock
13800,Little Guitars (Intro) - Intro; 2015 Remaster,Van Halen,1982,42000,4,2,1,22,113.225,0.2844129554655871,0.43938461248912936,0.7136376817598078,-12.906,0.03884210526315789,0.06405528519606948,0.5876393110435664,0.11447742984953233,0.42972699696663297,37,Rock
13801,Right Now,Van Halen,1991,320000,4,5,1,19,93.93,0.5354251012145749,0.6626296685872082,0.7376859024814616,-11.745,0.028736842105263158,0.15361360804579122,0.005491388044579534,0.08804392029280195,0.30535894843276035,55,Rock
13802,Amsterdam,Van Halen,1995,285000,4,9,1,23,86.974,0.5232793522267206,0.9439384612489129,0.8789925017606364,-4.923,0.04968421052631578,0.0006425709262760303,0.04721377912867275,0.34221228141520943,0.7077856420626896,28,Rock
13803,Don't Tell Me,Van Halen,1995,356000,4,6,0,11,105.96,0.6447368421052632,0.79577582312104,0.8837980032312855,-4.691,0.028631578947368418,0.005179724076028189,2.7355623100303953e-05,0.0736071573810492,0.6653185035389283,44,Rock
13804,Come An' Get It,Whitesnake,1981,237000,4,7,1,21,126.417,0.6700404858299596,0.7717494493705741,0.8893698993330296,-4.422,0.058526315789473676,0.007438762488717359,4.569402228976697e-05,0.03558357055713705,0.9322548028311426,16,Rock
13805,Would I Lie to You,Whitesnake,1981,268000,4,4,1,24,123.435,0.645748987854251,0.88086923015394,0.8897634533327811,-4.403,0.04031578947368421,0.009958845340206166,0.00010435663627152989,0.12362749084993901,0.7603640040444894,14,Rock
13806,Saints An' Sinners,Whitesnake,1982,262000,4,9,1,23,188.214,0.28846153846153844,0.7757538449956517,0.724719333858072,-12.371,0.041368421052631575,0.01676608109044286,0.0011752786220871328,0.2181781211874746,0.7300303336703741,14,Rock
13807,Is This Love - 2018 Remaster,Whitesnake,1987,284000,4,0,1,20,179.904,0.26619433198380565,0.7597362624953411,0.8300053854757861,-7.288,0.04536842105263158,0.055721943495927205,0.0,0.2222448149654331,0.43377148634984836,57,Rock
13808,Slow Poke Music - 2019 Remaster,Whitesnake,1989,237000,4,9,1,23,94.514,0.507085020242915,0.9058967028106754,0.8257384315837442,-7.494,0.050631578947368416,0.00187650790814047,2.310030395136778e-05,0.38491256608377394,0.673407482305359,17,Rock
13809,Stormbringer - 2023 Remix,Whitesnake,2015,319000,4,2,0,7,89.047,0.29959514170040485,0.9519472524990682,0.8800695969178508,-4.871,0.060315789473684205,9.538162186909826e-06,0.17831813576494426,0.3828792191947947,0.3498483316481294,18,Rock
13810,Heart Of Stone,Whitesnake,2019,402000,3,4,0,9,98.307,0.20242914979757087,0.9149065929671,0.9145987820539376,-3.204,0.04494736842105263,0.0048985992957824255,0.001540020263424519,0.0854005693371289,0.3134479271991911,17,Rock
13811,Sands Of Time - Radio Mix - Bonus Track,Whitesnake,2019,380000,4,2,1,22,93.015,0.4240890688259109,0.9569527470304152,0.9230291229959816,-2.797,0.048315789473684215,0.0012238968111413766,0.0027963525835866263,0.225294835298902,0.558139534883721,9,Rock
13812,Trouble Is Your Middle Name,Whitesnake,2019,257000,4,11,0,10,158.057,0.31275303643724695,0.9879868131247671,0.909461866688761,-3.452,0.10736842105263157,0.003904622394199191,3.090172239108409e-05,0.48454656364375764,0.13751263902932256,31,Rock
13813,Jesus Just Left Chicago,ZZ Top,1973,210000,3,0,1,20,215.923,0.3441295546558705,0.5985593385859658,0.7807075686648164,-9.668,0.07810526315789473,0.08564165225065488,0.11955420466058764,0.08590890605937372,0.7057633973710818,54,Rock
13814,Balinese,ZZ Top,1975,156000,4,9,1,23,111.328,0.7803643724696356,0.7987791198398483,0.8084634823314968,-8.328,0.03568421052631579,0.1244971129489086,1.5906788247213778e-05,0.06791378609190728,0.7057633973710818,40,Rock
13815,Thunderbird,ZZ Top,1975,250000,4,0,1,20,97.39,0.2631578947368421,0.9249175820297941,0.8052943369650774,-8.481,0.12526315789473683,0.17469796656422346,0.0003738601823708207,0.9776331842212281,0.3569261880687563,30,Rock
13816,It's so Hard,ZZ Top,1981,311000,4,9,1,23,100.683,0.7823886639676113,0.5905505473358105,0.7079415054476159,-13.181,0.032842105263157895,0.19377429093804313,0.0028672745694022293,0.056222041480276534,0.8351870576339737,22,Rock
13817,Lovething,ZZ Top,1990,205000,4,8,1,16,152.009,0.5789473684210525,0.7797582406207294,0.7666431915158043,-10.347,0.04126315789473684,0.00609337961182692,0.0010840932117527863,0.2598617324115495,0.8554095045500506,22,Rock
13818,Deal Goin' Down,ZZ Top,1994,246000,4,11,1,13,98.007,0.6325910931174089,0.7537296690577246,0.821616471270558,-7.693,0.025789473684210525,0.0003825305045486994,0.016210739614994935,0.40117934119560794,0.48129423660262893,15,Rock
13819,Lizard Life,ZZ Top,1994,309000,4,5,1,19,112.0,0.6497975708502024,0.7627395592141494,0.8142217987489125,-8.05,0.027473684210526317,0.004818277929997922,0.011246200607902736,0.3574623830825539,0.5753286147623862,15,Rock
13820,What's Up With That,ZZ Top,1996,321000,4,7,1,21,111.91,0.687246963562753,0.7186912073382952,0.7973611168648246,-8.864,0.031052631578947366,0.11044087393662043,0.0002958459979736576,0.3442456283041887,0.5540950455005056,27,Rock
13821,Que Lastima,ZZ Top,2003,264000,3,3,1,17,138.117,0.4696356275303644,0.5465021954599564,0.8704793073449605,-5.334,0.03178947368421053,0.08795089151695937,0.00023100303951367784,0.17344448962993086,0.22750252780586452,19,Rock
13822,Heartache In Blue,ZZ Top,2012,249000,4,11,0,10,90.084,0.5506072874493928,0.8438285706219717,0.9760139193835702,-0.239,0.033473684210526315,0.03805124302333637,0.0002624113475177305,0.05215534770231802,0.6188068756319515,8,Rock
13823,24 Hour Roadside Resistance,Against All Authority,2004,117466,4,2,1,22,131.809,0.45546558704453444,0.9989989010937306,0.9524213927668918,-1.378,0.08252631578947368,0.001183736128249125,0.0,0.13582757218381455,0.3134479271991911,32,SKA
13824,Nothing To Lose,Against All Authority,2004,128133,3,5,1,19,174.446,0.3076923076923077,0.9939934065623836,0.9383777289862878,-2.056,0.07968421052631579,0.05260949057177769,1.7223910840932118e-05,0.45912972753151693,0.6481294236602629,31,SKA
13825,Breaking Up (Is Hard to Do),Alton Ellis,1967,180840,4,11,1,13,76.525,0.6771255060728746,0.6045659320235822,0.852500103566842,-6.202,0.15052631578947367,0.25602334942103355,0.000585612968591692,0.21411142740951605,0.8554095045500506,24,SKA
13826,Cry Tough,Alton Ellis,1967,136186,4,9,0,8,97.006,0.7105263157894737,0.34628241420607403,0.7017896350304487,-13.478,0.045578947368421045,0.8674697464555688,0.00019250253292806487,0.0931272875152501,0.7077856420626896,26,SKA
13827,You've Made Me so Very Happy,Alton Ellis,1967,177040,4,9,0,8,83.689,0.7925101214574899,0.5154681293656046,0.8401549359956917,-6.798,0.12,0.5973891540051748,9.645390070921988e-06,0.12566083773891826,0.679474216380182,42,SKA
13828,What Does It Take (To Win Your Love),Alton Ellis,1969,198053,4,5,1,19,116.543,0.8168016194331984,0.4924428545214082,0.7756742201416795,-9.911,0.04852631578947368,0.10341275443047634,0.003870314083080041,0.06191541276941847,0.8624873609706775,48,SKA
13829,Dance Crasher,Alton Ellis,1970,161106,4,7,1,21,121.912,0.7419028340080972,0.652618679524514,0.8238535150586188,-7.585,0.034210526315789476,0.10642480564739523,0.0007912867274569403,0.2090280601870679,0.9787664307381193,30,SKA
13830,Rock Steady,Alton Ellis,1970,160266,4,0,1,20,173.056,0.6852226720647774,0.34628241420607403,0.7937362773934298,-9.039,0.06263157894736841,0.6134534271620755,0.006210739614994934,0.05307035380235869,0.7866531850353894,48,SKA
13831,I'm Still in Love With You,Alton Ellis,1971,201493,4,7,1,21,86.535,0.7469635627530364,0.4163593376449328,0.7923070549732798,-9.108,0.03389473684210526,0.5130517199314458,0.00019959473150962513,0.11142740951606343,0.7775530839231547,24,SKA
13832,My Willow Tree,Alton Ellis,1971,164986,4,7,1,21,84.896,0.6406882591093117,0.4744230742085587,0.8469074940966901,-6.472,0.032842105263157895,0.6887547075850479,6.919959473150963e-06,0.15819438796258642,0.9423660262891811,30,SKA
